Product ID,Product Name,Category,Sub-Category,Revenue,Profit,Units,Orders,Avg_Discount,Margin %,Revenue Share %,Profitability Quadrant
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,266.336,-120.17599999999999,17,4,0.4,-0.4512195121951219,0.00011593936107320552,Low Revenue / Low Profit
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,38.272,-3.6608,7,2,0.4,-0.09565217391304348,1.666027584327211e-05,Low Revenue / Low Profit
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,558.74,101.003,15,3,0.13333333333333333,0.18076923076923077,0.00024322644556516146,High Revenue / High Profit
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,1320.166,417.0244,12,3,0.10000000000000002,0.31588785046728973,0.0005746846184915648,High Revenue / High Profit
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,770.112,162.57920000000001,16,5,0.16,0.21111111111111114,0.0003352392963580156,High Revenue / High Profit
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,128.7,37.44,12,4,0.1,0.2909090909090909,5.6024704771872925e-05,Low Revenue / Low Profit
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,5906.52,1653.8256000000001,18,3,0.0,0.28,0.0025711813459919418,High Revenue / High Profit
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,157.92,17.766,5,1,0.2,0.1125,6.874453284828416e-05,Low Revenue / Low Profit
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,436.12800000000004,58.2802,41,9,0.13333333333333333,0.13363095238095238,0.00018985192263206991,High Revenue / High Profit
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,170.744,-325.6332,11,3,0.6,-1.907142857142857,7.432697895546753e-05,Low Revenue / Low Profit
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,1379.172,199.61700000000002,13,4,0.1,0.14473684210526316,0.000600370661457914,High Revenue / High Profit
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,631.68,176.8704,16,3,0.0,0.28,0.00027497813139313665,High Revenue / High Profit
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,43.7,11.362,10,4,0.0,0.26,1.9023151503736186e-05,Low Revenue / Low Profit
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,344.59000000000003,67.2964,19,6,0.10000000000000002,0.1952941176470588,0.00015000429694902637,High Revenue / High Profit
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,357.616,67.774,30,8,0.225,0.18951612903225806,0.00015567467615927046,High Revenue / High Profit
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,61.824,1.3439999999999994,18,4,0.30000000000000004,0.0217391304347826,2.6912753285285717e-05,Low Revenue / Low Profit
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,3511.012,383.6776,24,7,0.14285714285714285,0.1092783505154639,0.0015283870299184392,High Revenue / High Profit
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,2491.28,563.816,21,5,0.2,0.2263157894736842,0.0010844850544216907,High Revenue / High Profit
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,2221.56,476.6256,24,4,0.1,0.21454545454545457,0.0009670725962160219,High Revenue / High Profit
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,1761.76,549.7635,23,6,0.05000000000000001,0.31205357142857143,0.0007669159586549717,High Revenue / High Profit
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,4476.96,956.9502,17,4,0.1,0.21375,0.0019488761637566762,High Revenue / High Profit
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,647.84,168.4384,8,1,0.0,0.26,0.0002820127796379966,High Revenue / High Profit
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,515.79,201.1581,11,3,0.0,0.39,0.00022452977835496764,High Revenue / High Profit
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,1776.048,207.024,40,10,0.14,0.11656441717791412,0.0007731357021031498,High Revenue / High Profit
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,1207.2,80.47999999999998,20,8,0.225,0.06666666666666664,0.0005255091188858198,High Revenue / High Profit
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,948.228,241.1354,19,6,0.03333333333333333,0.25430107526881723,0.000412775398262809,High Revenue / High Profit
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,1073.676,188.508,30,7,0.14285714285714285,0.17557251908396948,0.0004673844671378822,High Revenue / High Profit
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,147.26,48.754999999999995,9,4,0.2,0.3310810810810811,6.410410275606843e-05,Low Revenue / High Profit
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,186.66,50.398199999999996,17,4,0.0,0.26999999999999996,8.125541097682829e-05,Low Revenue / High Profit
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,812.1600000000001,235.52639999999997,9,2,0.0,0.2899999999999999,0.0003535433117911758,High Revenue / High Profit
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,1946.7,374.22,13,5,0.22000000000000003,0.19223300970873788,0.0008474226323186095,High Revenue / High Profit
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,759.1220000000001,166.84,20,5,0.08,0.21978021978021978,0.0003304552131766412,High Revenue / High Profit
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,343.076,81.5452,41,9,0.022222222222222223,0.23768844221105526,0.00014934523398846215,High Revenue / High Profit
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,952.168,55.38120000000001,26,7,0.27142857142857146,0.05816326530612245,0.00041449052908488506,High Revenue / High Profit
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,1023.3520000000001,-9.303200000000004,6,3,0.26666666666666666,-0.009090909090909094,0.0004454778063535797,High Revenue / Low Profit
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,50.57,1.6338000000000008,17,7,0.2285714285714286,0.03230769230769232,2.2013747632584413e-05,Low Revenue / Low Profit
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,18.096,-2.5056000000000003,8,2,0.5,-0.13846153846153847,7.877413034590617e-06,Low Revenue / Low Profit
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,289.456,-113.76719999999999,31,6,0.4000000000000001,-0.39303797468354423,0.0001260037835621387,High Revenue / Low Profit
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,229.88600000000002,53.696,28,6,0.03333333333333333,0.2335766423357664,0.00010007222440704571,Low Revenue / High Profit
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,239.58,41.382,14,6,0.23333333333333336,0.1727272727272727,0.00010429214272917884,Low Revenue / Low Profit
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,2706.08,578.6848,14,6,0.06666666666666667,0.21384615384615385,0.0011779901560922293,High Revenue / High Profit
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,737.754,89.97,15,5,0.22000000000000003,0.12195121951219512,0.000321153457997423,High Revenue / High Profit
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,1.624,-4.466,2,1,0.8,-2.75,7.069473236171068e-07,Low Revenue / Low Profit
OFF-AP-10002222,Staple holder,Office Supplies,Appliances,107.508,25.229699999999998,13,4,0.05,0.23467741935483868,4.679956457353935e-05,Low Revenue / Low Profit
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,83.904,12.7604,22,5,0.12000000000000002,0.15208333333333335,3.6524450887173475e-05,Low Revenue / Low Profit
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,1383.0810000000001,381.2074,26,10,0.21000000000000002,0.27562189054726366,0.000602072297595857,High Revenue / High Profit
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,516.216,122.8368,29,8,0.07500000000000001,0.23795620437956203,0.00022471522143369975,High Revenue / High Profit
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,448.902,-7.041599999999996,14,4,0.30000000000000004,-0.015686274509803914,0.00019541260311968376,High Revenue / Low Profit
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,823.2520000000001,-17.03280000000001,16,3,0.3333333333333333,-0.020689655172413803,0.00035837179683647193,High Revenue / Low Profit
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,1674.4,146.51000000000002,20,6,0.21666666666666667,0.08750000000000001,0.000728887068143155,High Revenue / High Profit
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,259.8,90.93,10,2,0.0,0.35000000000000003,0.00011309415928308149,Low Revenue / High Profit
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,452.96500000000003,105.48499999999999,8,3,0.10000000000000002,0.23287671232876708,0.00019718127736590072,High Revenue / High Profit
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,2883.276,229.59420000000003,21,5,0.2,0.07962962962962965,0.0012551257705969438,High Revenue / High Profit
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,2946.2,-872.0751999999999,18,5,0.52,-0.296,0.0012825173675127585,High Revenue / Low Profit
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,929.48,169.2632,21,7,0.14285714285714285,0.18210526315789474,0.00040461416154903226,High Revenue / High Profit
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,6832.908,460.35269999999986,31,6,0.16666666666666666,0.06737288135593218,0.0029744495216267965,High Revenue / High Profit
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,277.92,83.376,4,2,0.0,0.3,0.00012098201981506547,Low Revenue / High Profit
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,3039.5,401.21400000000006,31,7,0.2857142857142857,0.132,0.001323132013629431,High Revenue / High Profit
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,675.12,290.3016,3,1,0.0,0.43,0.00029388810167511154,High Revenue / High Profit
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,386.75399999999996,100.662,15,6,0.03333333333333333,0.26027397260273977,0.00016835880861958773,High Revenue / High Profit
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,664.832,-78.016,15,4,0.25,-0.11734693877551021,0.0002894096077924928,High Revenue / Low Profit
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,464.196,110.304,22,7,0.05714285714285715,0.2376237623762376,0.00020207027083360006,High Revenue / High Profit
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,9.768,0.4439999999999999,6,4,0.3,0.04545454545454544,4.252131439095997e-06,Low Revenue / Low Profit
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,11304.44,3247.02,40,8,0.05,0.28723404255319146,0.004920962809723009,High Revenue / High Profit
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,333.564,86.8566,17,4,0.1,0.2603896103896104,0.00014520454252156195,High Revenue / High Profit
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,665.6759999999999,43.706,25,5,0.2,0.06565656565656566,0.0002897770114508258,High Revenue / Low Profit
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,3855.1800000000003,1503.5202,14,3,0.0,0.38999999999999996,0.001678207625038299,High Revenue / High Profit
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,197.72,55.3616,4,1,0.0,0.28,8.606996602559996e-05,Low Revenue / High Profit
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,1524.5320000000002,53.0272,12,3,0.3333333333333333,0.03478260869565217,0.0006636476706703418,High Revenue / High Profit
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,151.062,47.9844,12,4,0.15000000000000002,0.3176470588235294,6.575916046813263e-05,Low Revenue / High Profit
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,106.172,2.794,10,5,0.24000000000000005,0.026315789473684213,4.621798721864252e-05,Low Revenue / Low Profit
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,149.916,22.971,15,5,0.2,0.1532258064516129,6.526029246759986e-05,Low Revenue / Low Profit
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,937.848,130.4832,22,6,0.23333333333333336,0.13913043478260873,0.0004082568556401825,High Revenue / High Profit
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,3051.3,697.44,9,3,0.06666666666666667,0.22857142857142856,0.0013282686998478312,High Revenue / High Profit
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,87.75,20.8325,29,5,0.12000000000000002,0.2374074074074074,3.8198662344458816e-05,Low Revenue / Low Profit
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,1473.108,311.22,8,4,0.07500000000000001,0.21126760563380284,0.0006412621662555104,High Revenue / High Profit
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,693.952,143.74720000000002,24,6,0.05000000000000001,0.20714285714285718,0.00030208590462976504,High Revenue / High Profit
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,5009.48,715.64,16,6,0.18333333333333335,0.14285714285714288,0.002180688718419596,High Revenue / High Profit
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,244.288,41.64,10,3,0.13333333333333333,0.17045454545454544,0.00010634159346784223,Low Revenue / Low Profit
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,180.66,50.5848,3,1,0.0,0.28,7.864353662848923e-05,Low Revenue / High Profit
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,13.0,1.3,5,1,0.2,0.1,5.659061088067973e-06,Low Revenue / Low Profit
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,262.449,28.749599999999997,29,9,0.16666666666666666,0.10954356846473028,0.00011424730180787319,Low Revenue / Low Profit
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,199.72799999999998,17.52,16,4,0.25,0.08771929824561404,8.694407330751076e-05,Low Revenue / Low Profit
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,56.09,3.4759999999999995,18,5,0.2,0.06197183098591548,2.4416672033056355e-05,Low Revenue / Low Profit
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,147.528,-36.882000000000005,6,2,0.4,-0.25000000000000006,6.422076647696091e-05,Low Revenue / Low Profit
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,299.20799999999997,-177.22320000000002,9,2,0.45,-0.5923076923076924,0.00013024895000297244,High Revenue / Low Profit
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,234.61200000000002,42.3738,22,5,0.2,0.18061224489795918,0.0001021295107687541,Low Revenue / Low Profit
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,546.816,61.5168,12,4,0.2,0.1125,0.00023803578061022898,High Revenue / High Profit
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,2488.392,380.5776,36,7,0.17142857142857146,0.15294117647058825,0.0010832278722353568,High Revenue / High Profit
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,409.6,110.592,20,6,0.0,0.26999999999999996,0.00017830395551328014,High Revenue / High Profit
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,1042.08,291.7824,13,4,0.0,0.28,0.00045363033681952865,High Revenue / High Profit
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,47.544000000000004,10.188,5,2,0.4,0.21428571428571427,2.0696492336238747e-05,Low Revenue / Low Profit
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,867.768,57.09,30,9,0.2666666666666667,0.06578947368421052,0.0003777501632515822,High Revenue / High Profit
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,203.94,87.6942,18,4,0.0,0.43,8.87776091000448e-05,Low Revenue / High Profit
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,432.432,60.424,35,8,0.1625,0.13973063973063973,0.00018824300803349305,High Revenue / High Profit
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,91.68599999999999,-10.4118,18,4,0.25,-0.1135593220338983,3.991205191696924e-05,Low Revenue / Low Profit
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,303.36,-20.476799999999997,14,4,0.25,-0.06749999999999999,0.0001320563670520231,High Revenue / Low Profit
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,118.72,43.7144,29,6,0.06666666666666667,0.3682142857142857,5.168028710580229e-05,Low Revenue / Low Profit
OFF-AR-10000122,Newell 314,Office Supplies,Art,118.296,17.856,24,7,0.08571428571428573,0.1509433962264151,5.1495714651852996e-05,Low Revenue / Low Profit
OFF-AR-10000127,Newell 321,Office Supplies,Art,65.6,14.3664,22,4,0.1,0.21900000000000003,2.855649287517377e-05,Low Revenue / Low Profit
OFF-AR-10000203,Newell 336,Office Supplies,Art,68.48,13.781600000000001,18,4,0.1,0.20125,2.9810192562376523e-05,Low Revenue / Low Profit
OFF-AR-10000246,Newell 318,Office Supplies,Art,61.716,14.4004,23,5,0.04,0.2333333333333333,2.6865739547015615e-05,Low Revenue / Low Profit
OFF-AR-10000255,Newell 328,Office Supplies,Art,75.92,19.7392,13,3,0.0,0.26,3.304891675431696e-05,Low Revenue / Low Profit
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,23.332,4.912000000000001,8,3,0.06666666666666667,0.2105263157894737,1.0156708715907841e-05,Low Revenue / Low Profit
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,13.622,2.3074,11,3,0.06666666666666667,0.16938775510204082,5.929825395512456e-06,Low Revenue / Low Profit
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,1617.9479999999999,448.164,44,10,0.06000000000000001,0.27699530516431925,0.0007043128130244154,High Revenue / High Profit
OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art,83.426,36.5918,21,7,0.05714285714285715,0.4386138613861386,3.631637156408913e-05,Low Revenue / Low Profit
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,86.076,19.128,6,2,0.1,0.22222222222222224,3.7469949401272215e-05,Low Revenue / Low Profit
OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,29.346,3.7668,16,4,0.15000000000000002,0.12835820895522387,1.2774677437726363e-05,Low Revenue / Low Profit
OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,22.4,9.632,14,3,0.0,0.43,9.750997567132506e-06,Low Revenue / Low Profit
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,83.952,15.857600000000001,8,4,0.15000000000000002,0.1888888888888889,3.654534588196019e-05,Low Revenue / Low Profit
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,405.36,109.785,15,3,0.06666666666666667,0.2708333333333333,0.00017645823097378719,High Revenue / High Profit
OFF-AR-10000588,Newell 345,Office Supplies,Art,476.16,94.4384,26,9,0.06666666666666668,0.19833333333333333,0.00020727834828418817,High Revenue / High Profit
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,67.83000000000001,17.6358,19,4,0.0,0.25999999999999995,2.9527239507973127e-05,Low Revenue / Low Profit
OFF-AR-10000634,Newell 320,Office Supplies,Art,81.32,9.4588,23,7,0.17142857142857146,0.11631578947368422,3.5399603667822115e-05,Low Revenue / Low Profit
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,45.15,13.459,22,5,0.08,0.2980952380952381,1.965435447125146e-05,Low Revenue / Low Profit
OFF-AR-10000658,Newell 324,Office Supplies,Art,263.34000000000003,72.072,23,7,0.028571428571428574,0.27368421052631575,0.00011463516514860154,Low Revenue / High Profit
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,94.86,26.784,20,7,0.1142857142857143,0.2823529411764706,4.1293733447240604e-05,Low Revenue / Low Profit
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,37.696,7.478400000000001,7,2,0.1,0.19838709677419358,1.640953590583156e-05,Low Revenue / Low Profit
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,88.16,27.968,30,7,0.028571428571428574,0.31724137931034485,3.837714042492865e-05,Low Revenue / Low Profit
OFF-AR-10000823,Newell 307,Office Supplies,Art,19.292,3.5672,12,3,0.06666666666666667,0.18490566037735848,8.398046654692872e-06,Low Revenue / Low Profit
OFF-AR-10000896,Newell 329,Office Supplies,Art,24.272,4.8544,8,2,0.1,0.2,1.0565902363814294e-05,Low Revenue / Low Profit
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,102.608,16.324,10,4,0.1,0.1590909090909091,4.466653385572912e-05,Low Revenue / Low Profit
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,431.28999999999996,165.206,13,2,0.1,0.38305084745762713,0.00018774588128252584,High Revenue / High Profit
OFF-AR-10000940,Newell 343,Office Supplies,Art,65.268,13.7592,24,7,0.05714285714285715,0.2108108108108108,2.8411969161232342e-05,Low Revenue / Low Profit
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,14.2,4.402,5,3,0.0,0.31,6.181435957735785e-06,Low Revenue / Low Profit
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,30.799999999999997,13.552,14,3,0.0,0.44,1.3407621654807196e-05,Low Revenue / Low Profit
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,618.562,120.3337,27,9,0.08888888888888889,0.1945378151260504,0.00026926770344288473,High Revenue / High Profit
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,16.176000000000002,6.739999999999999,5,2,0.1,0.4166666666666666,7.041613243122118e-06,Low Revenue / Low Profit
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,15.469999999999999,6.0996,8,2,0.1,0.3942857142857143,6.734282694800887e-06,Low Revenue / Low Profit
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,7.8,3.042,4,2,0.0,0.38999999999999996,3.3954366528407836e-06,Low Revenue / Low Profit
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,73.152,20.735999999999997,26,5,0.04,0.2834645669291338,3.184397205494987e-05,Low Revenue / Low Profit
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,60.64,23.6496,8,3,0.0,0.39,2.6397343413880142e-05,Low Revenue / Low Profit
OFF-AR-10001177,Newell 349,Office Supplies,Art,42.64,10.0368,14,3,0.06666666666666667,0.23538461538461536,1.856172036886295e-05,Low Revenue / Low Profit
OFF-AR-10001216,Newell 339,Office Supplies,Art,26.688000000000002,6.116,10,3,0.06666666666666667,0.22916666666666663,1.161761710141216e-05,Low Revenue / Low Profit
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,75.348,20.0928,14,2,0.1,0.26666666666666666,3.279991806644197e-05,Low Revenue / Low Profit
OFF-AR-10001227,Newell 338,Office Supplies,Art,23.52,6.3504000000000005,8,2,0.0,0.27,1.0238547445489132e-05,Low Revenue / Low Profit
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,29.4,8.232,14,3,0.0,0.27999999999999997,1.2798184306861414e-05,Low Revenue / Low Profit
OFF-AR-10001246,Newell 317,Office Supplies,Art,79.96799999999999,13.1712,32,7,0.1142857142857143,0.1647058823529412,3.4811061314663046e-05,Low Revenue / Low Profit
OFF-AR-10001315,Newell 310,Office Supplies,Art,38.72,7.48,25,7,0.1142857142857143,0.1931818181818182,1.685529579461476e-05,Low Revenue / Low Profit
